,T_K,T_F,RH,DewPoint,Pressure,RadDir_Wm2,RadDiff_Wm2,LWRad,SWNorm,SWRad,WindDir,WindSpd_ms
0,268.0591735,22.83651229999995,33.80105399999999,254.81938200000002,100079.1679685,0.0,0.0,181.9822465,0.0,0.0,241.716476,7.957419
