,T_K,T_F,RH,DewPoint,Pressure,RadDir_Wm2,RadDiff_Wm2,LWRad,SWNorm,SWRad,WindDir,WindSpd_ms
0,268.061401,22.8405218,33.764133,254.814224,100079.460938,0.0,0.0,181.970474,0.0,0.0,241.828827,7.998437
