,T_K,T_F,RH,DewPoint,Pressure,RadDir_Wm2,RadDiff_Wm2,LWRad,SWNorm,SWRad,WindDir,WindSpd_ms
0,268.059494,22.8370892,33.861205999999996,254.83173349999998,100097.433594,0.0,0.0,181.9289475,0.0,0.0,240.672455,7.7560234999999995
