,T_K,T_F,RH,DewPoint,Pressure,RadDir_Wm2,RadDiff_Wm2,LWRad,SWNorm,SWRad,WindDir,WindSpd_ms
0,268.091675,22.895015,33.759678,254.843613,100120.195312,0.0,0.0,181.887207,0.0,0.0,240.202515,7.619198
