,T_K,T_F,RH,DewPoint,Pressure,RadDir_Wm2,RadDiff_Wm2,LWRad,SWNorm,SWRad,WindDir,WindSpd_ms
0,268.108124,22.9246231999999,33.625893,254.833298,100117.8125,0.0,0.0,181.862396,0.0,0.0,240.862381,7.751616
