,T_K,T_F,RH,DewPoint,Pressure,RadDir_Wm2,RadDiff_Wm2,LWRad,SWNorm,SWRad,WindDir,WindSpd_ms
0,268.043671,22.8086078,33.821266,254.807922,100064.476562,0.0,0.0,182.011871,0.0,0.0,242.23616,8.09791
