,T_K,T_F,RH,DewPoint,Pressure,RadDir_Wm2,RadDiff_Wm2,LWRad,SWNorm,SWRad,WindDir,WindSpd_ms
0,268.09787,22.906166,33.681404,254.834152,100111.554688,0.0,0.0,181.910782,0.0,0.0,240.853577,7.765368
