,T_K,T_F,RH,DewPoint,Pressure,RadDir_Wm2,RadDiff_Wm2,LWRad,SWNorm,SWRad,WindDir,WindSpd_ms
0,268.027313,22.7791634,33.838417,254.794998,100046.867188,0.0,0.0,182.022339,0.0,0.0,242.816452,8.238758
