,T_K,T_F,RH,DewPoint,Pressure,RadDir_Wm2,RadDiff_Wm2,LWRad,SWNorm,SWRad,WindDir,WindSpd_ms
0,268.105652,22.9201736000001,33.669086,254.839462,100119.75,0.0,0.0,181.900482,0.0,0.0,240.657013,7.708455
