,T_K,T_F,RH,DewPoint,Pressure,RadDir_Wm2,RadDiff_Wm2,LWRad,SWNorm,SWRad,WindDir,WindSpd_ms
0,268.036316,22.7953688,33.798973,254.796112,100054.195312,0.0,0.0,181.985764,0.0,0.0,242.5616,8.193038
