,T_K,T_F,RH,DewPoint,Pressure,RadDir_Wm2,RadDiff_Wm2,LWRad,SWNorm,SWRad,WindDir,WindSpd_ms
0,268.076477,22.8676586,33.826279,254.841736,100116.40625,0.0,0.0,181.885422,0.0,0.0,240.059387,7.627532
