,T_K,T_F,RH,DewPoint,Pressure,RadDir_Wm2,RadDiff_Wm2,LWRad,SWNorm,SWRad,WindDir,WindSpd_ms
0,268.092529,22.8965522,33.727135,254.837952,100110.148438,0.0,0.0,181.910263,0.0,0.0,240.715805,7.719705
