,T_K,T_F,RH,DewPoint,Pressure,RadDir_Wm2,RadDiff_Wm2,LWRad,SWNorm,SWRad,WindDir,WindSpd_ms
0,268.053864,22.8269551999999,33.766903,254.807251,100069.851562,0.0,0.0,181.969986,0.0,0.0,242.184296,8.070621
