,T_K,T_F,RH,DewPoint,Pressure,RadDir_Wm2,RadDiff_Wm2,LWRad,SWNorm,SWRad,WindDir,WindSpd_ms
0,268.106812,22.9222616,33.626266,254.832062,100117.164062,0.0,0.0,181.859146,0.0,0.0,240.902695,7.758155
