,T_K,T_F,RH,DewPoint,Pressure,RadDir_Wm2,RadDiff_Wm2,LWRad,SWNorm,SWRad,WindDir,WindSpd_ms
0,268.037781,22.7980058,33.937263,254.825226,100087.789062,0.0,0.0,181.944199,0.0,0.0,240.845215,7.821574
