,T_K,T_F,RH,DewPoint,Pressure,RadDir_Wm2,RadDiff_Wm2,LWRad,SWNorm,SWRad,WindDir,WindSpd_ms
0,268.09906,22.908308,33.700138,254.839081,100115.15625,0.0,0.0,181.90358,0.0,0.0,240.687042,7.707525
