,T_K,T_F,RH,DewPoint,Pressure,RadDir_Wm2,RadDiff_Wm2,LWRad,SWNorm,SWRad,WindDir,WindSpd_ms
0,268.038544,22.7993792,33.802803,254.799103,100057.4375,0.0,0.0,181.990982,0.0,0.0,242.535126,8.162077
