,T_K,T_F,RH,DewPoint,Pressure,RadDir_Wm2,RadDiff_Wm2,LWRad,SWNorm,SWRad,WindDir,WindSpd_ms
0,268.100098,22.9101764,33.647556,254.829605,100111.351562,0.0,0.0,181.880341,0.0,0.0,240.997833,7.785404
