,T_K,T_F,RH,DewPoint,Pressure,RadDir_Wm2,RadDiff_Wm2,LWRad,SWNorm,SWRad,WindDir,WindSpd_ms
0,268.087921,22.8882578,33.692093,254.82634,100102.179688,0.0,0.0,181.91864,0.0,0.0,241.227798,7.834814
