,T_K,T_F,RH,DewPoint,Pressure,RadDir_Wm2,RadDiff_Wm2,LWRad,SWNorm,SWRad,WindDir,WindSpd_ms
0,268.073059,22.8615062,33.719402,254.81694,100087.367188,0.0,0.0,181.933655,0.0,0.0,241.633667,7.946481
