,T_K,T_F,RH,DewPoint,Pressure,RadDir_Wm2,RadDiff_Wm2,LWRad,SWNorm,SWRad,WindDir,WindSpd_ms
0,268.054657,22.8283826000001,33.771877,254.809036,100071.640625,0.0,0.0,181.968323,0.0,0.0,242.102417,8.056852
