,T_K,T_F,RH,DewPoint,Pressure,RadDir_Wm2,RadDiff_Wm2,LWRad,SWNorm,SWRad,WindDir,WindSpd_ms
0,268.025513,22.7759234,34.031494,254.831818,100105.007812,0.0,0.0,181.874023,0.0,0.0,240.041901,7.75081
