,T_K,T_F,RH,DewPoint,Pressure,RadDir_Wm2,RadDiff_Wm2,LWRad,SWNorm,SWRad,WindDir,WindSpd_ms
0,268.071655,22.858979,33.719715,254.815598,100086.4375,0.0,0.0,181.931717,0.0,0.0,241.658524,7.950219
