,T_K,T_F,RH,DewPoint,Pressure,RadDir_Wm2,RadDiff_Wm2,LWRad,SWNorm,SWRad,WindDir,WindSpd_ms
0,268.046509,22.8137162,33.784042,254.803314,100063.796875,0.0,0.0,181.982788,0.0,0.0,242.357483,8.115129
