,T_K,T_F,RH,DewPoint,Pressure,RadDir_Wm2,RadDiff_Wm2,LWRad,SWNorm,SWRad,WindDir,WindSpd_ms
0,268.078735,22.871723,33.755985,254.829926,100097.195312,0.0,0.0,181.937943,0.0,0.0,241.099838,7.814298
