,T_K,T_F,RH,DewPoint,Pressure,RadDir_Wm2,RadDiff_Wm2,LWRad,SWNorm,SWRad,WindDir,WindSpd_ms
0,268.09729,22.9051219999999,33.749832,254.84726,100127.578125,0.0,0.0,181.869598,0.0,0.0,239.983032,7.574946
