,T_K,T_F,RH,DewPoint,Pressure,RadDir_Wm2,RadDiff_Wm2,LWRad,SWNorm,SWRad,WindDir,WindSpd_ms
0,268.04953,22.819154,33.799175,254.809372,100069.195312,0.0,0.0,181.990662,0.0,0.0,242.11348,8.071195
