,T_K,T_F,RH,DewPoint,Pressure,RadDir_Wm2,RadDiff_Wm2,LWRad,SWNorm,SWRad,WindDir,WindSpd_ms
0,268.011383,22.7504894,34.071133,254.825607,100093.765625,0.0,0.0,181.906372,0.0,0.0,240.385193,7.836544
