,T_K,T_F,RH,DewPoint,Pressure,RadDir_Wm2,RadDiff_Wm2,LWRad,SWNorm,SWRad,WindDir,WindSpd_ms
0,268.073425,22.8621649999999,33.818115,254.837051,100108.539062,0.0,0.0,181.908737,0.0,0.0,240.389343,7.683568
