,T_K,T_F,RH,DewPoint,Pressure,RadDir_Wm2,RadDiff_Wm2,LWRad,SWNorm,SWRad,WindDir,WindSpd_ms
0,268.025146,22.7752628,33.995884,254.824326,100090.242188,0.0,0.0,181.925934,0.0,0.0,240.648499,7.816394
