,T_K,T_F,RH,DewPoint,Pressure,RadDir_Wm2,RadDiff_Wm2,LWRad,SWNorm,SWRad,WindDir,WindSpd_ms
0,268.086243,22.8852374000001,33.739849,254.834213,100103.484375,0.0,0.0,181.922256,0.0,0.0,240.927582,7.767089
