,T_K,T_F,RH,DewPoint,Pressure,RadDir_Wm2,RadDiff_Wm2,LWRad,SWNorm,SWRad,WindDir,WindSpd_ms
0,268.038055,22.798499,33.893314,254.816711,100071.40625,0.0,0.0,181.991806,0.0,0.0,241.60968,7.9598
